quality,coverage,history,value
0.6293899908000085,0.9201844237653309,0.8881117546795481,79.1676584818238
0.831261142176991,0.7311042317276132,0.778251442566787,71.04715376322312
0.6558555380447055,0.4630716323275436,0.2541346895200013,44.185796825625715
0.7600340105889054,0.3170805470895766,0.7662680777838149,55.636094655879276
0.7733551396716398,0.9090692117306509,0.6348305738741169,79.65872899128603
0.5924272277627636,0.314888587595271,0.26538027659742264,41.69941827646184
0.9847923138822793,0.9122911708789396,0.5666405132229252,81.87920859994091
0.8875664116805573,0.6702559938190484,0.5877570297040375,74.53964635418693
0.9697494707820946,0.9573473889590274,0.3326196321306206,77.87922782517893
0.9474136752138245,0.8591482650415658,0.9565585176002258,90.52242367338316
0.7989499894055425,0.9985538773733362,0.8799802971845296,97.2741531653944
0.9609371175115584,0.5454982708161971,0.7352178698632867,82.61267618456314
0.5442462510259598,0.8370318022517889,0.5698364488004858,58.81396815522516
0.5979914312095727,0.5813516395264695,0.5294124332676069,61.65093755289538
0.522613644455269,0.6359129342127361,0.7207787737207634,65.23795059113357
0.6626651653816322,0.739253824252859,0.6363454955255243,62.54781140849037
0.6943386448447411,0.911573979930437,0.2498184847055085,70.01798542776694
0.6356745158869479,0.9888584284395066,0.6100021190162654,82.97673819833005
0.9143687545759647,0.8377913897051628,0.8451228937862716,81.412797136154
0.6783766633467947,0.5924367475171336,0.5673919020775664,57.46763614383931
0.6404672548436904,0.5949499015939491,0.24156526204341475,57.569375634838714
0.7713480415791243,0.816307611112224,0.8290225595072265,81.50772859390172
0.5704621124873813,0.4671440020378116,0.36109102570877954,50.95318158973576
0.9010984903770198,0.37733187919197625,0.40689666791043105,61.12591816656322
0.5372753218398854,0.5482355103485436,0.3317650827458367,50.92686240908108
0.9934434683002586,0.5010672941578572,0.46417205189719807,62.247034683409886
0.8861223846483287,0.507415684319193,0.805401204550908,78.57606298398484
0.5993578407670862,0.46352542573493694,0.6155086876031499,61.433370683623856
0.5027610585618012,0.3294652327454533,0.36390501932057007,39.59239725123703
0.9077307142274171,0.3125117543133897,0.9022640625216327,69.58635678403684
0.8534286719238086,0.9914056728152221,0.9036654839612235,83.7724450117371
0.8645035840204937,0.5994411936151036,0.8964627400368055,80.54342741835768
0.8856351733429728,0.5690286530117772,0.39103696910523145,67.97762122533263
0.5370223258670452,0.7757530978851488,0.5609914753447904,62.34608325928522
0.6792328642721364,0.4527777215055449,0.9879917249127002,73.33809474574954
0.5579345297625649,0.9649728287651578,0.8176099810479924,74.86129356858322
0.9315517129377968,0.8504415100908864,0.22173393698044785,75.39389942467209
0.811649063413779,0.36258770161858167,0.25216367300839365,46.36230222495078
0.6654490124263246,0.5923065430494499,0.5711451014498663,61.5095562856592
0.5317791751430119,0.9153828152935153,0.9273761646892482,75.62219836871053
0.6554911608578311,0.9613124156039872,0.6309614383621713,76.76615654971178
0.6625916610133735,0.6271810578749089,0.5982500064274322,61.56361898267576
0.864803089169032,0.7293879724474954,0.2843789599653045,66.5728136231979
0.8187787356776066,0.41692376226445266,0.7254240837794352,69.60931905805353
0.9436063712881633,0.9938180382958834,0.8576825284801803,91.78612821769589
0.7361074625809747,0.4621701909684104,0.5043360060060499,50.1957698335912
0.5597971229691509,0.959912241894588,0.8204894807402621,85.24896992461026
0.8566223936114975,0.7547526542946579,0.9715813231206494,91.87804211624159
0.8803925243084487,0.7254157564152013,0.3630131673021513,63.21926815389569
0.7806385987847482,0.658881957711556,0.618663704955793,73.20154412141518
0.8854835899772805,0.46146886820243105,0.4297103664676605,59.7986392951111
0.7468977981821954,0.42356962240385576,0.8342835352270714,66.87537316875485
0.7613664146909971,0.45434034634912274,0.662074692704926,64.3795566725498
0.7137705091792748,0.43050678350097815,0.7076659340402431,60.1381671391297
0.5127095633720475,0.8457091314967273,0.8383313276927153,67.14765700165326
0.5539457134966522,0.545087681416711,0.5167763781299639,50.70260158111877
0.5157145928433671,0.34048987359437743,0.9320720547256347,51.26657108027255
0.8182052056318903,0.9783718410985678,0.626423093796912,78.47268896749605
0.6571779905381634,0.9186501194743979,0.3263638582682784,66.26307880959064
0.7542853455823514,0.949426598236649,0.756719294535042,78.74052717939907
0.9537832369630466,0.9964354758525047,0.8346090803506037,97.30205847068771
0.6246461145744375,0.4217266744536411,0.45340934165402136,58.51774250688511
0.7051914615178149,0.5773694132318611,0.8857434055990023,67.65890685695257
0.8777755692715243,0.830766932992864,0.9249146038126133,88.50775302360343
0.6143990827458112,0.7872144326376544,0.42152358990224714,65.1649837512212
0.5384899549143964,0.40772713443789854,0.9868171781721777,62.84048871080312
0.6448757264568841,0.8710831874934324,0.31256922243900676,64.4769475211011
0.5806106436270022,0.45710840028566246,0.361612534721992,51.97694521492669
0.9648488261712865,0.4566723303758361,0.3473798713904209,65.67322615816954
0.9040601897822085,0.6758820960253895,0.9151917680062964,76.50976304069789
0.8167018782552118,0.7150579543891922,0.7234340418599696,80.1267349022758
0.9357302950938589,0.7060603454864678,0.32168342657781834,74.61986374655989
0.9018360384495572,0.3640407861784284,0.5522587346946792,58.80490690070136
0.5932850294430179,0.9142226038412662,0.6922384200558416,73.22484199079908
0.9462794992449889,0.48592002981209426,0.26677126799150663,64.94430767706586
0.7696711209578253,0.3906604448979629,0.905933094725871,66.06171867999169
0.9037200775820313,0.9221236559082839,0.8428828283532281,94.86009200773196
0.9480456499617467,0.9689560487608273,0.6041654188613106,98.75878564972841
0.6590017374859319,0.9034893320858153,0.9737012922073365,78.3947982644493
0.5550259622638384,0.8666612523074146,0.5342087834200797,58.98417889104616
0.6139675812709708,0.7586693864473152,0.9872882552291984,77.31343113524919
0.7135538943131281,0.6856001594263974,0.7343359990429017,74.5043738541523
0.9090073829612466,0.3608907319379871,0.7077370186031533,65.5305645321344
0.9303652916281717,0.5859172491494891,0.33276391623662804,73.30711660787986
0.5034760652655954,0.5608819619086198,0.9055422066437153,55.71543744490215
0.7553736512887829,0.4818276486322283,0.5419917503364922,64.09330062724966
0.7087055015743895,0.8063940795820095,0.32978672462598346,61.78737686020103
0.6110539052353652,0.6471130145551396,0.21008601598060725,60.94015164939615
0.5599326836668415,0.3567323511353535,0.6478045469107061,61.04063007501928
0.668807585701814,0.4541282413648679,0.6219196976981411,54.361501379379725
0.9714548519562596,0.7782811345617171,0.775482897895327,82.73732055575076
0.6616014660103776,0.3532916016432101,0.9122064424142418,65.9323651931825
0.7593953108716831,0.8958448398341381,0.26352526771442364,66.38286027297517
0.8515094794475889,0.6466025689097821,0.78519719227229,76.09434280689199
0.681814801189647,0.6364106041286536,0.3499295552780658,58.42214417675245
0.9858910413604803,0.7146854492616623,0.8865416425257313,77.0148076607324
0.9812236474710556,0.8772766761476043,0.8552508110893249,91.2657111107703
0.6258911479126821,0.5434664455315351,0.6326350039884355,56.42420773950103
0.7486242529461927,0.7746113067913445,0.7681942388986494,73.79560771601214
0.6504391549083848,0.6960123747970537,0.4514800905469987,68.88316159525131
0.6424202471887338,0.4869197891185949,0.5769343191462517,50.879826013960184
0.5184434736772664,0.9150409904486105,0.8573095181683774,78.26293750074133
0.8047821669899484,0.8581982151248497,0.5674121577385711,75.0187135007729
0.7513395116144308,0.7609162842608979,0.4862386122603535,67.44281487773831
0.5257393756249946,0.8954072103659694,0.5953699578002399,71.20493581307328
0.6393232321183058,0.9071059406718616,0.8625994019497747,80.58687872983622
0.9541329429833268,0.7958540837005244,0.4681664378966982,80.57743658236653
0.6197809453334862,0.8859093298545704,0.3390092745085951,69.11421952362859
0.5724474360456115,0.7882300231684984,0.7696112162646247,68.0696867434209
0.7447263801387816,0.7760985402322103,0.8607825701664655,75.4108846953015
0.9928252270553004,0.733027964750629,0.28050998281882666,66.95598478616571
0.6210276357557503,0.8269016476903488,0.3918992902047558,59.45309270461634
0.8360677737029393,0.4110235737051516,0.31357759180879513,70.41344794956139
0.8808098076643588,0.91660953143925,0.4783531292657333,85.49595204227536
0.6188187719961998,0.9102904694216623,0.5602807831243302,63.86456505667432
0.8641081743059298,0.3204730981241914,0.7990610695706453,59.14512236213218
0.6838915663596266,0.8780717253953338,0.7209180679053393,78.52045504944768
0.8161529152967897,0.3902089072314116,0.6967428539827449,66.45832370142945
0.8167648553804474,0.5345831979813993,0.48189995728772356,66.17292425334678
0.7678873420373793,0.8204557794041254,0.873158042467808,79.98561805456627
0.5451448850272042,0.4125319272338157,0.5770297339185317,50.04288490222051
0.917651247794619,0.8725769168833435,0.9832839504121236,93.46773838380165
0.6603900324858679,0.8824939245704193,0.7073137106365894,75.41519645678078
0.5932592551999272,0.6552274136325853,0.3010117932516022,43.09212265268995
0.520387570777382,0.3044701102017835,0.7409420496603472,48.84650977679041
0.795446471594121,0.500926693222439,0.4600832123453592,56.59534126388262
0.8387821809211412,0.7318488428630194,0.749061757348878,78.76859776531585
0.508293914463928,0.9868303246191963,0.2557129185299246,76.18993591649415
0.7560465291496405,0.7422694689116678,0.3399051497407675,66.5563296487847
0.613247887598969,0.4818625067449118,0.8845898071246292,61.94219998728442
0.822586395204725,0.7438039921697279,0.3817436456188119,73.08919418448605
0.5871832145024958,0.6779897658010988,0.8696329001943521,71.37123232404316
0.845468869051233,0.8458917766058005,0.42342087076352836,76.11096116459974
0.6933676731502687,0.3748864471788709,0.7143055280469661,61.747623744523736
0.9683649943683672,0.8327195317514196,0.7553204588078648,97.0455126803787
0.5687604720729966,0.6788866050732771,0.6101238025160424,56.110102946756044
0.6705331755251293,0.9740944027012961,0.44424854135738506,74.38900503354243
0.5567367606202945,0.5393105162270803,0.3701155010968769,45.76632037027382
0.9623468091392814,0.7428353251937636,0.226551483649941,72.93445907031274
0.9386696766904905,0.9524196738570121,0.4431571209925791,77.36697111999905
0.6289708138575778,0.37175680959347546,0.7225302324250265,54.146742632674986
0.8299920230170895,0.9560599410655157,0.9506438547587861,88.95242565575676
0.9086111001006079,0.7815200056105693,0.8969635858104417,91.00081744237883
0.7776004057997312,0.3474859413736203,0.8128518212282421,68.17959193048408
0.7648252891780032,0.5106744968627713,0.830757874602639,63.00697894015117
0.6209261454502258,0.7957204620516971,0.7319879227807962,71.26163061433759
0.5465513839029497,0.34714542102814017,0.4082294860528024,40.669982969677086
0.9486078789766634,0.7075193221233913,0.9257560245646639,79.55886749412517
0.9502090285816652,0.5421181398670697,0.7365858495246673,74.31205702460888
0.816550728636634,0.7346408624372339,0.6483525047843519,73.04085800809824
0.6695148955243504,0.332019423668759,0.28879157537078487,57.754647465377815
0.6746047873063304,0.9100757643066633,0.5576444350451404,74.94275324591842
0.8629778394351197,0.9814422784241779,0.568286616961541,76.18867124251834
0.9485551299762885,0.9782144986999839,0.8916508876181359,91.64711482314966
0.9435432121325587,0.8247562822200472,0.6373185761502308,87.64807924390676
0.8899377729288119,0.39106036809144235,0.5043204391763277,72.33484864411078
0.8210158230771438,0.8307842371503158,0.9814402628085275,78.52417123237021
0.5420699824975244,0.317210841521161,0.2885764746610526,30.599968693972695
0.5808143570473069,0.31548648607029806,0.5380387426495556,57.08039573745051
0.9492770942635396,0.5265271534046788,0.23361974013712425,64.18809852998797
0.803214529829795,0.642050233283266,0.7919232966135443,70.0569581140629
0.5045985258083148,0.8392851924654552,0.9344612417593205,75.5935992432187
0.5507357714330161,0.7783067636245535,0.4240298636403916,46.69217548010541
0.8317508845540279,0.6121318944637237,0.8866733414392967,76.87836275735967
0.5025307919231093,0.4915386663971661,0.4337745843695182,49.78855547427857
0.5804040257087493,0.9979871501103978,0.9286161293151323,85.98246521278135
0.7743668946832931,0.598326911565181,0.8031695228774272,66.92587600258605
0.8459475988463466,0.6159709170307728,0.8439254214731509,76.92345739377649
0.8259806297513003,0.4145366748341684,0.2144052444803636,48.28101679095906
0.61213465473028,0.8563666841249504,0.9702482856592207,79.99134605343656
0.8560896106737679,0.785577558047042,0.7813367936562587,76.79548718818853
0.6186245437484,0.45453872895213226,0.4438008763089067,49.708354975182196
0.6626998490796339,0.3576667319310899,0.8635157318870776,55.6351459039993
0.8732457025590121,0.7763495114522991,0.425216958731944,75.98816618060783
0.8248164495236073,0.7581578499967947,0.8982030716529024,86.27551510543799
0.924611705247089,0.49128166889874647,0.29006431232954966,60.25783157979136
0.8288064461501716,0.9656044935752872,0.7629487819686367,86.21332464515798
0.7841543016677358,0.40574052424663015,0.6325587813159284,54.13810287507197
0.5468373839140462,0.6026343607298212,0.2772275761563527,48.39800414598047
0.6838579015297168,0.9605311441173192,0.3935150626070712,70.5597595852629
0.6326011838408627,0.5938091218482856,0.20992322902185184,64.43941279902069
0.6219948216895418,0.7469681633648598,0.5750143723716047,59.83920276577106
0.9865052773762228,0.578316078573956,0.44101220860800033,78.04746525409956
0.6965488623333802,0.491950641644069,0.6786859874382071,67.03167050416184
0.9460232775885566,0.9887843535718797,0.43779024616689377,84.79632165518107
0.8155693129986314,0.5865338044205302,0.4399352892055878,72.94294032577918
0.8974056517708242,0.9258694425753939,0.7945545589852827,90.02604789863814
0.751318546552596,0.4609682241237603,0.23851426878268278,54.09528240434217
0.7884519423131795,0.4491732928175583,0.9223159961535898,70.05143957989374
0.746258846909432,0.32179385801915794,0.8818110995129451,69.27626080696457
0.5976214938990223,0.7561667777631195,0.7342437465811253,74.20913681125263
0.8612260576307527,0.5579684406066328,0.6745772560859075,67.71398269112888
0.6403861812204279,0.9050507748877459,0.9138419985117219,73.54203835968742
0.5121579832157269,0.63124693468409,0.34826414362297153,50.27166244616823
0.822736147953584,0.9777353995403051,0.2631753297526629,69.70937532388237
0.5885553397035245,0.42986786099218477,0.3916081359276305,48.06016924798143
0.9702292921764571,0.9080362175689276,0.8356626229601523,97.66919554939525
0.9769642885012937,0.8436177969542191,0.22773621338118666,72.01209149254514
0.9574321951102243,0.8396452912508363,0.6662454680667917,84.12689279330016
0.6850793501277221,0.8913482596818214,0.996350012953048,83.7992270918408
0.5077283082644337,0.8327167936600992,0.8845568750700317,75.81029639645803
0.9641592812938626,0.7383542251419908,0.6171565512348716,68.60323624267293
0.7140920741586572,0.39187141437767126,0.2509127274293139,45.51849918147114
0.9833274095218347,0.3227683256438763,0.8650988115085678,73.31387652752062
0.9818099885446264,0.9445934934709808,0.6791828065417684,95.3131367589479
0.92650472773368,0.7316552201645166,0.2919463976476535,67.50726951876558
0.6472244460347929,0.8575761036833234,0.27508582785868496,53.398523636565784
0.6925488643009626,0.637065646058785,0.927701455549274,76.2903458026585
0.9255683357584285,0.3821157322736761,0.7353602103504628,65.60397737454923
0.6584610025781388,0.3876300545417853,0.8634294394534046,55.54289470297134
0.5847463733430462,0.7798957010602798,0.9031831202258138,70.14405552791087
0.7784006312291751,0.6012141264296238,0.6574178816386578,67.69133992689103
0.9680773870803905,0.44036730869023566,0.613957081404033,66.46115499978362
0.8480148983374864,0.6441161827190058,0.5443419282567922,59.04538024958911
0.7850305850446825,0.34494625595259387,0.45355727023289544,59.29860510038613
0.5485882468853842,0.7073799813400792,0.5476767686869695,66.76812364588599
0.8075036133495849,0.4882953831045683,0.8191037245841251,73.12568601394395
0.9950269250521316,0.8582913704460318,0.6815387448121053,81.19131523587494
0.570042007618262,0.5172533712465016,0.914018631963877,62.74855642771737
0.7591648261818684,0.6186541043572609,0.5547040115033501,65.85448041121533
0.9386865359639778,0.30813437793567044,0.6856716629750033,68.46792818849221
0.8703843088771022,0.3507128214561912,0.7050460424735909,68.05817461148096
0.848507870497634,0.5747454894846793,0.6733577298450604,67.21948120410316
0.8512420419935547,0.6359571843019864,0.7621070184684131,75.77083637408984
0.6797455756098776,0.7200143836835126,0.38994677469984507,64.42539784389037
0.6467959221322467,0.5041638050965123,0.6098910220366325,66.04395722531744
0.9046805777392568,0.7864873202885798,0.28337984224667817,74.32130807496114
0.9050566973395904,0.9020856780324431,0.50760906211585,84.41077661449296
0.9335361592900518,0.8458956922253449,0.5901336548970115,82.12027011156124
0.9566202762782356,0.32773317774384997,0.7217794076363779,74.83225318909115
0.7556711994304689,0.6363548630804803,0.960424842068963,78.55870321655713
0.7507581473435998,0.37345112489272236,0.6805208532386847,55.80869704508854
0.8991475894833876,0.46943151110376924,0.7948751329412478,79.28473464212458
0.8249819653888826,0.9906638152870024,0.6050128475961623,86.2873497031996
0.8509834386288517,0.39974688003105924,0.707283225101065,63.49733886812535
0.8978963347180505,0.6492217074159492,0.2567457729070188,62.65979263395949
0.9450026709087831,0.7327090140226833,0.4035132646734776,75.015631669686
0.6689975784257679,0.7917254793808728,0.489482474564111,69.02328075580196
0.687791476319972,0.6917540784408398,0.5779946840052108,67.15938022651457
0.5469909699204345,0.3068395931934286,0.236518996401907,40.08854283584948
0.789140070498087,0.5285229157707942,0.31201927804265417,66.36417369584953
0.517971136898371,0.6623981503692979,0.42145144623304465,59.796782655860824
0.7327990090662301,0.3615065494013833,0.9772261527208406,67.34852136604376
0.7713223173537883,0.5454388518464265,0.4650776056824406,66.27674555467489
0.6432706260641422,0.32324217615395656,0.5856328464896661,46.52250285255812
0.7954166302845054,0.3550049480085145,0.3568781701907144,55.153427896180126
0.5152501249695247,0.5778462933411173,0.6886240568606146,67.096758435901
0.5186740943746072,0.39290102783014225,0.4245465724127795,44.02193458239689
0.9113002803298291,0.6972785937830906,0.36559406275074147,65.75844392127446
0.6800953207056315,0.782625478396086,0.6132581027567833,66.66671269804255
0.5635302563259423,0.8604106893763579,0.20440463932833666,52.317535177706695
0.7611216300274022,0.44010517097136703,0.20613122611938028,47.07801729743992
0.8849967765493054,0.4172378075813488,0.37525504728148623,57.53203001640644
0.6079105137484215,0.37319748823408017,0.22937709000065692,36.08492479225288
0.8114452379095001,0.7455011746805457,0.2864206033045531,65.78895738256095
0.542673732496884,0.7945330085408308,0.4710885194710013,65.8042034545127
0.5258408605843039,0.32211030137794944,0.8420685436638504,48.820427662462045
0.7656773157840739,0.9553485723705828,0.6576389146954407,88.10168514992822
0.7703175608050532,0.3363798985560307,0.6101341807651331,60.3933138434295
0.8187149507491033,0.6789074347107493,0.43479105856649736,72.53303763712307
0.8630456668613308,0.7963423636156415,0.9454029755462532,82.73971102039633
0.9879260397312672,0.90967838662226,0.5176120329897533,88.5687120811067
0.7581501741505976,0.7998608524926993,0.26967421343661724,59.60332263720724
0.661478236470623,0.8612096581488542,0.693653212894241,78.39403532057338
0.8975930973843518,0.5376151347799643,0.29107071478128116,62.85621818117251
0.6354161256310371,0.8703775796225586,0.4761785142413537,70.5505792679888
0.719485710352818,0.3560803924692726,0.605929550974247,50.51250789676918
0.5392281906711329,0.9263716592423692,0.8993780197481407,72.00123698264873
0.5126753717077288,0.6833146633076153,0.5948372642720949,62.28010078214498
0.9813242073389625,0.8721084389737455,0.7618070128253314,84.08019895715186
0.9179900602561029,0.61662279916281,0.9942534711992563,85.47376862141948
0.847987103046849,0.7505043866375674,0.30519129591838534,60.981231019847215
0.7044764722071349,0.6684818626552792,0.4197852204156156,66.3114256549439
0.5866471600354228,0.8121126652287323,0.5156608604781172,58.61873462253294
0.5782185213355431,0.3571409874214127,0.5374625428310651,51.82673867234541
0.6251214490822976,0.34224645879339466,0.5288168602124366,53.33206019460164
0.7746133323530602,0.4729722638071025,0.926088802045244,67.20692348635421
0.8572979613500311,0.41168127607923183,0.7712261155734852,70.89154884153513
0.8300986883588657,0.9102484966145412,0.686324171272563,83.52296051434543
0.6399669484729714,0.453449791150631,0.4474981742902257,49.96266570548289
0.977432640331597,0.9831056790733919,0.8590323073770358,89.93903864487744
0.8689484583478843,0.5358270542397747,0.9640484091879913,67.79996700364437
0.7771770262557003,0.4274825409820895,0.8569586260401814,69.22118587210414
0.8058603731171761,0.8527889549997354,0.20125208415317833,59.28931659669697
0.709800031213895,0.7610954428506133,0.7091210961467256,73.23509014920194
0.6238654947505787,0.6487370015171973,0.24090830515368059,52.365881391555824
0.6779863393256308,0.6887544856563419,0.4060857762669775,64.77371885486261
0.8789230552321845,0.8034412447905845,0.24761976027821736,67.95763228646395
0.5071967443148779,0.4599183189319091,0.6830363623595102,51.813681062464234
0.5580363202534582,0.9974337412397194,0.7492719307940854,79.62278554482212
0.5230013210108764,0.9823552135027482,0.2915901104527241,64.26752821976993
0.520364401159485,0.7552279804428558,0.5070711064359836,61.50511280869283
0.9277302920055036,0.43967971565040154,0.5649892071644336,68.96906985613766
0.8518289296900119,0.7761597697019038,0.4952424174087333,65.94194894634991
0.7370869145436626,0.35053888628542307,0.2968200003881545,52.95678101137509
0.5489170803255008,0.3214567515440642,0.5351582321499804,49.648969290879805
0.7458079375584161,0.48037802195784957,0.8009424382467345,61.585693584147265
0.7367358853902828,0.6238360697175214,0.2568061316266044,56.50344877801867
0.5866009349550076,0.9077907537858663,0.2641440112655228,61.64377762420554
0.7169258246189865,0.8090183488364155,0.4838170334687874,68.41561710874501
0.6992523671986868,0.8198945648399867,0.95338056929514,82.17021852256818
0.8079250490261083,0.5978453341136527,0.7348581173783313,78.76987549863638
0.8175468254338218,0.542154494782874,0.7429359653380518,75.65951310656891
0.5226520048860223,0.5597271340892218,0.489535992670292,46.17383373816393
0.6873063073132356,0.9913546946152405,0.6749286329668307,82.17323237976385
0.8129299578571182,0.3280764339887377,0.20810494722219472,55.847163782122465
0.7515681292900438,0.906922047285714,0.7088768371276337,81.4609603582386
0.9282449205941612,0.7050727860006754,0.9306295580609893,90.52798541124466
0.8293468158094726,0.6070307934327133,0.6900587746758553,81.73277199792408
0.5814672135407148,0.8076803622905955,0.8989588747730761,79.12002082166126
0.5352843737002149,0.640668258997292,0.7791784443728751,64.56076810044432
0.8212096391031578,0.9113962666571624,0.2964467331229522,77.38386559562456
0.513255655270811,0.9304913048078809,0.9219626458286734,76.87092719030956
0.7928877906367316,0.5952046488114188,0.2531550754846199,58.996066437409205
0.9701151207124787,0.49377945806453605,0.6271739780382111,70.00916413314452
0.7877370889379395,0.7146452300153535,0.31370969903476614,72.18187587808465
0.694084963103261,0.9386543419316837,0.20936528858472325,61.75828937664745
0.8216441092211766,0.44746353230396657,0.5376274081021113,69.62951182542926
0.7291264452457583,0.7360766084944379,0.436032566123325,68.32787387892066
0.7728083946579675,0.7420921540647644,0.5888003950380825,64.6090401805278
0.9707324043882626,0.8131791156906967,0.6617599093876407,85.67280942435302
0.6930513189003871,0.39209737958908186,0.2349912578471579,36.82010994955418
0.9805952819119571,0.8010774752774619,0.29840263609899653,77.84912889781953
0.9526753209780319,0.9363227644659486,0.6469139171603403,91.47731493938294
0.5978955673946482,0.42577817620916936,0.4745338825381266,47.71962614829975
0.5346806504375827,0.4662803274467143,0.7833387900395585,57.908245708905184
0.5503890006887133,0.9799765658291477,0.7218333188735517,84.13135997215892
0.5091109128257749,0.42668386689664284,0.8764834903919254,54.68172559290195
0.5472214803779643,0.8980695653587054,0.7539942613353803,66.87661260077476
0.8415033867081785,0.6445944995136244,0.5439448619121185,77.22788151141995
0.5355943242301144,0.4730617520822239,0.738373297915546,66.25320269262502
0.6594878151468806,0.909524930890758,0.42030493940433483,68.73898703139936
0.9224376554847273,0.6117136785018658,0.44505079902257016,74.49107011956043
0.511635967867913,0.6603721477507831,0.8311881279366347,71.0655466620642
0.9072342412944678,0.551463358579836,0.5571356131212657,65.80655636741268
0.6409273873867,0.7150655960044492,0.838704272414682,69.20546898915144
0.5590824138108281,0.4144667108095159,0.8579378989346227,64.47245146990542
0.8483685826820753,0.5737570756562325,0.8860498701290271,84.59255910201938
0.8144714233899419,0.9785886256347012,0.9333081886729659,92.97656785050815
0.9387360067635264,0.48069340289078927,0.544788176410637,63.59434201447433
0.8675355219019429,0.7597156651789045,0.4550934546569111,82.60411108225937
0.9017404651924243,0.5276330449572864,0.6657589972752911,68.52589562402446
0.6410172862856532,0.8414311879806204,0.49693793875010206,65.83854259364314
0.5887197718898614,0.39161156250284485,0.6808593334401865,55.988368071646796
0.8753073758204292,0.9788747315549813,0.7644686901150597,96.15542999369187
0.9034173696336321,0.6176526789685475,0.7507240147937095,80.7925188018483
0.9952525710003366,0.46523532434252474,0.4996423096160971,70.65872443421381
0.7063088384557132,0.35144772313100886,0.3334881613590023,51.20667053237943
0.6860090428963916,0.41883053356127853,0.544423470769766,55.9275905029619
0.8882064803709984,0.6638417639892124,0.314075315265527,69.40530140869308
0.6704017701265089,0.5359022235019004,0.9120776281470466,55.726788942831526
0.9653786628017824,0.8802183561178265,0.47670196859028596,79.85730089560337
0.9292063759215059,0.6016212665632641,0.32356779777865907,67.52080398562485
0.7144970136875092,0.4740999908113409,0.2203582079246007,44.92726500591478
0.8754355338957487,0.7320014906228209,0.7166579090291874,80.48553784241616
0.8772714370423411,0.794744051819812,0.7095218539637946,79.62258953955133
0.5515619344179663,0.4169293355306649,0.47248333326503333,57.244465943495214
0.9512764533397833,0.4173334514018223,0.25736951107812084,66.95706533568242
